Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_0,BusinessTravel_1,BusinessTravel_2,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,Gender_0,Gender_1,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,OverTime_0,OverTime_1,Expected_tenure
41.0,548.0,9.0,4.0,3.0,94.0,3.0,1.0,1.0,167.57999999999993,16984.3,1.0,20.0,4.0,2.0,2.0,5.0,5.5357,3.0,5.0,0.0,4.0,0.0,0.282856,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.15
34.0,347.44000000000005,10.0,3.0,4.0,87.0,3.0,2.0,3.0,1432.1,9744.1,1.0,14.0,3.0,3.0,1.0,15.0,5.5689,3.0,15.0,0.0,7.0,1.0,0.51378,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0
53.0,661.0,1.0,4.0,1.0,60.0,2.0,4.0,3.0,7671.6,17014.6,4.0,20.0,4.0,4.0,3.0,27.0,6.23472,2.0,3.0,0.0,2.0,1.0,0.846944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
43.0,244.0,2.0,3.0,2.0,97.0,3.0,1.0,4.0,2157.4,3651.4,0.0,13.0,3.0,2.0,0.055264,10.0,6.3816,3.0,9.0,1.0,8.0,0.0,0.221056,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.097383212250749
34.0,511.0,3.0,2.0,4.0,32.0,1.0,2.0,4.0,6029.0,25353.0,5.0,12.0,3.0,1.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
38.0,568.38,6.0,2.0,4.0,40.0,2.0,1.0,3.0,778.9000000000001,13452.9,1.0,11.0,3.0,2.0,1.0,5.0,5.9231,3.0,5.0,0.0,4.0,0.0,0.58462,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.013126127313655
31.0,196.0,29.0,4.0,1.0,91.0,2.0,2.0,4.0,2261.4,10195.4,1.0,14.0,3.0,1.0,2.0,13.0,6.2066,3.0,12.0,5.0,7.0,0.0,0.513056,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
51.0,942.0,3.0,3.0,1.0,53.0,3.0,3.0,3.0,13116.0,22984.0,2.0,11.0,3.0,4.0,0.0,15.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
37.0,77.44,9.0,2.0,2.0,46.0,2.0,2.0,2.0,1631.1999999999998,6242.2,1.0,14.0,3.0,1.0,2.0,5.0,4.5578,3.0,5.0,0.0,3.0,0.0,0.51156,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
46.0,734.0,2.0,4.0,3.0,46.0,3.0,5.0,4.0,15100.0,9990.0,7.0,17.0,3.0,3.0,1.0,24.0,6.3824000000000005,3.0,2.0,2.0,2.0,0.0,0.8456,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
36.0,549.94,10.0,3.0,4.0,90.0,3.0,3.0,1.0,4155.7,21783.7,7.0,13.0,3.0,4.0,1.0,15.0,5.1653,3.0,12.0,5.0,7.0,0.0,0.83306,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.404272711624893
37.0,1239.0,8.0,2.0,3.0,89.0,3.0,2.0,2.0,4071.0,12832.0,2.0,13.0,3.0,3.0,0.0,19.0,4.0,2.0,10.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
33.0,223.55999999999995,8.0,4.0,4.0,90.0,4.0,1.0,1.0,1534.4,4467.4,6.0,19.0,3.0,2.0,1.0,14.0,2.6086,3.0,10.0,7.0,6.0,0.0,0.32172,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
28.0,390.76,1.0,3.0,3.0,82.0,3.0,1.0,4.0,68.40000000000009,3555.4,1.0,11.0,3.0,3.0,1.0,5.0,6.79024,4.0,5.0,0.0,3.0,0.0,0.39512,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
39.0,227.76,10.0,1.0,3.0,65.0,3.0,3.0,3.0,15514.48,6376.14,7.0,21.0,4.0,3.0,0.51262,9.0,0.9495200000000001,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
46.0,849.0,26.0,2.0,2.0,98.0,2.0,2.0,2.0,7991.0,25166.0,8.0,15.0,3.0,3.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0858329652729894
40.0,616.0,2.0,2.0,3.0,99.0,3.0,1.0,1.0,209.15999999999985,21645.2,4.0,17.0,3.0,4.0,1.0,7.0,6.58392,2.0,4.0,0.0,2.0,0.0,0.79196,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
42.0,153.51999999999998,13.0,3.0,2.0,95.0,4.0,2.0,1.0,3101.8,3259.8,5.0,18.0,3.0,3.0,2.0,10.0,4.4361999999999995,2.0,0.0,0.0,0.0,0.0,0.48724,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07
35.0,332.32000000000005,2.0,2.0,2.0,90.0,3.0,2.0,4.0,1523.6000000000004,20203.6,2.0,14.0,3.0,3.0,1.0,15.0,6.84768,3.0,7.0,1.0,7.0,1.0,0.84768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
38.0,173.72000000000003,2.0,3.0,1.0,100.0,3.0,1.0,2.0,267.44000000000005,4223.3,5.0,13.0,3.0,4.0,3.0,13.0,5.9056999999999995,3.0,11.0,3.0,8.0,1.0,0.58114,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
39.0,766.0,20.0,3.0,3.0,83.0,3.0,2.0,4.0,118.90000000000009,15179.9,2.0,18.0,3.0,4.0,1.0,7.0,6.80162,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
43.0,343.0,9.0,3.0,1.0,52.0,3.0,1.0,3.0,2438.0,24978.0,4.0,13.0,3.0,3.0,0.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.04
41.0,447.0,5.0,3.0,2.0,85.0,4.0,2.0,2.0,6353.0599999999995,12945.3,3.0,12.0,3.0,1.0,0.51694,11.0,2.48306,1.0,3.0,1.0,2.0,0.0,0.206776,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
41.0,796.0,4.0,1.0,3.0,81.0,3.0,3.0,3.0,5876.9,21887.9,0.0,13.0,3.0,4.0,1.0,23.0,6.65608,4.0,22.0,13.0,5.0,0.0,0.91402,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.125
30.0,102.12,10.0,3.0,1.0,64.0,3.0,3.0,3.0,9996.96,1749.12,9.0,14.0,3.0,2.0,0.065992,9.0,4.31984,3.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0
40.0,203.32000000000005,1.0,3.0,3.0,52.0,3.0,2.0,4.0,4036.3,6583.3,4.0,17.0,3.0,4.0,1.0,12.0,5.4767,3.0,5.0,0.0,3.0,0.0,0.49534,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
34.0,810.0,8.0,2.0,2.0,92.0,4.0,2.0,3.0,2325.3,17654.3,1.0,21.0,4.0,3.0,2.0,10.0,6.78948,3.0,10.0,4.0,8.0,0.0,0.89474,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
58.0,350.0,2.0,3.0,2.0,52.0,3.0,4.0,2.0,11869.2,18155.2,4.0,22.0,4.0,4.0,1.0,37.0,4.4218,2.0,16.0,14.0,14.0,1.0,0.707488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.38
35.0,185.0,23.0,4.0,2.0,91.0,1.0,1.0,3.0,746.4000000000001,7737.4,0.0,16.0,3.0,2.0,1.0,6.0,3.9585999999999997,4.0,5.0,0.0,3.0,0.0,0.313376,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.707769203361265
47.0,208.89999999999998,4.0,3.0,3.0,92.0,2.0,3.0,2.0,6372.5,15310.5,8.0,12.0,3.0,3.0,1.0,28.0,6.3763000000000005,3.0,22.0,14.0,10.0,0.0,0.7921,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.46214052652951
40.0,271.08,12.0,3.0,2.0,47.0,3.0,2.0,1.0,2053.4,8353.4,2.0,12.0,3.0,2.0,1.0,15.0,5.3946000000000005,3.0,7.0,7.0,7.0,0.0,0.47892,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
54.0,431.0,7.0,4.0,4.0,68.0,3.0,2.0,4.0,3855.9,12697.9,4.0,15.0,3.0,2.0,1.0,14.0,4.9981,2.0,7.0,1.0,7.0,0.0,0.479696,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
31.0,384.22,7.0,4.0,1.0,68.0,3.0,3.0,1.0,5933.1,4573.1,2.0,14.0,3.0,4.0,2.0,9.0,6.7039,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
28.0,195.91999999999996,1.0,3.0,3.0,67.0,3.0,1.0,1.0,1038.3000000000002,10166.3,1.0,25.0,4.0,3.0,1.0,3.0,5.5527,3.0,3.0,1.0,2.0,0.0,0.51054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.03
38.0,235.56,2.0,4.0,2.0,77.0,1.0,2.0,4.0,2967.8,1806.8000000000002,2.0,20.0,4.0,1.0,2.0,20.0,6.4372,2.0,4.0,0.0,3.0,0.0,0.48744,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
26.0,572.0,10.0,3.0,3.0,46.0,3.0,2.0,4.0,4684.0,9125.0,1.0,13.0,3.0,1.0,0.0,5.0,4.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
58.0,283.46000000000004,15.0,4.0,1.0,87.0,3.0,4.0,3.0,11124.3,16961.3,2.0,14.0,3.0,2.0,0.93254,23.0,6.73016,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
18.0,533.22,14.0,3.0,2.0,33.0,3.0,1.0,3.0,17.700000000000045,7419.48,1.0,16.0,3.0,3.0,0.179556,0.0,5.4963,1.0,0.0,0.0,0.0,1.0,0.119704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05793726375349345
45.0,589.0,2.0,4.0,3.0,67.0,3.0,2.0,3.0,1313.1999999999998,15824.2,4.0,22.0,4.0,2.0,2.0,10.0,6.8408,4.0,8.0,5.0,7.0,1.0,0.614528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.435179485898086
36.0,430.0,2.0,4.0,4.0,73.0,3.0,2.0,2.0,3565.5,16176.5,4.0,22.0,4.0,4.0,1.0,15.0,5.3965,3.0,1.0,0.0,0.0,0.0,0.54344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3119302771059925
43.0,595.14,2.0,4.0,1.0,92.0,3.0,2.0,4.0,1540.6999999999998,15111.7,1.0,20.0,4.0,3.0,1.0,7.0,6.65372,3.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
27.0,36.92000000000007,5.0,2.0,4.0,53.0,3.0,1.0,4.0,488.8800000000001,16675.8,0.0,14.0,3.0,3.0,0.504032,6.0,6.1502,2.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
29.0,186.22000000000003,20.0,1.0,4.0,40.0,3.0,1.0,4.0,1873.1,5064.1,1.0,13.0,3.0,2.0,0.38778,11.0,4.9389,4.0,11.0,3.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
32.0,537.18,10.0,4.0,4.0,79.0,3.0,2.0,4.0,743.9000000000001,22170.9,8.0,13.0,3.0,3.0,0.78082,4.0,5.9041,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01
42.0,355.0,10.0,4.0,3.0,38.0,3.0,1.0,3.0,890.8,4115.8,3.0,22.0,4.0,2.0,2.0,10.0,3.0452,2.0,6.0,3.0,3.0,1.0,0.327232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.1093336153993887
47.0,207.0,9.0,4.0,2.0,64.0,3.0,1.0,3.0,2105.0,5411.0,4.0,12.0,3.0,3.0,0.0,7.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
46.0,706.0,2.0,2.0,4.0,82.0,3.0,3.0,4.0,4750.7,16161.7,3.0,14.0,3.0,3.0,1.0,12.0,6.29638,2.0,9.0,4.0,7.0,0.0,0.76546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
28.0,280.0,1.0,2.0,3.0,43.0,3.0,1.0,4.0,658.0,8446.0,1.0,15.0,3.0,2.0,1.0,3.0,4.048,3.0,3.0,2.0,2.0,1.0,0.32768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.019692073245977
29.0,726.0,29.0,1.0,4.0,93.0,1.0,2.0,3.0,2258.7,17017.7,8.0,17.0,3.0,4.0,2.0,11.0,6.3002400000000005,3.0,7.0,1.0,6.0,0.0,0.82506,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
42.0,1142.0,8.0,3.0,4.0,81.0,3.0,1.0,3.0,3968.0,13624.0,4.0,13.0,3.0,4.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6373476847955795
46.0,27.680000000000064,3.0,3.0,1.0,45.0,4.0,4.0,1.0,9996.7,4510.7,2.0,12.0,3.0,4.0,1.0,25.0,6.93698,3.0,19.0,2.0,8.0,0.0,0.64566,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0
27.0,302.28,23.0,1.0,2.0,36.0,2.0,2.0,3.0,1411.4,4889.4,1.0,21.0,4.0,4.0,1.0,9.0,6.70288,3.0,9.0,5.0,8.0,0.0,0.42572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.125
29.0,352.0,6.0,1.0,4.0,87.0,2.0,1.0,2.0,2804.0,15434.0,1.0,11.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3342237226553046
43.0,823.0,6.0,3.0,1.0,81.0,2.0,5.0,3.0,18496.92,18063.6,7.0,13.0,3.0,4.0,0.537048,21.0,3.79016,3.0,16.0,6.0,14.0,0.0,0.179016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0
48.0,474.55999999999995,10.0,3.0,4.0,91.0,2.0,5.0,2.0,15917.8,10585.24,4.0,12.0,3.0,4.0,0.149888,29.0,6.747199999999999,3.0,22.0,12.0,9.0,0.0,0.599552,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0
27.0,296.02,15.0,3.0,4.0,77.0,2.0,1.0,1.0,599.1000000000004,19669.1,0.0,19.0,3.0,4.0,1.0,8.0,6.1749,2.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.071536111964242
39.0,297.44000000000005,19.0,4.0,4.0,41.0,3.0,2.0,4.0,1214.1999999999998,2453.2,8.0,14.0,3.0,2.0,3.0,7.0,4.6878,3.0,2.0,2.0,2.0,0.0,0.53756,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.01
55.0,97.08000000000004,2.0,4.0,2.0,98.0,2.0,1.0,4.0,814.7,6127.7,8.0,20.0,4.0,2.0,1.0,19.0,3.8472999999999997,4.0,5.0,0.0,4.0,0.0,0.36946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0
28.0,228.79999999999995,3.0,3.0,2.0,78.0,3.0,1.0,2.0,1284.0,2120.0,1.0,19.0,3.0,4.0,1.0,1.0,4.572,3.0,1.0,0.0,0.0,0.0,0.3144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.02
36.0,386.03999999999996,10.0,4.0,2.0,63.0,2.0,2.0,3.0,3473.1,3860.1,1.0,13.0,3.0,1.0,1.0,10.0,6.1998999999999995,3.0,10.0,1.0,7.0,0.0,0.43998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
31.0,311.0,20.0,3.0,2.0,89.0,3.0,2.0,3.0,1183.8000000000002,15610.8,1.0,11.0,3.0,1.0,1.0,10.0,5.013199999999999,3.0,10.0,0.0,2.0,0.0,0.482112,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
34.0,407.26,4.0,3.0,3.0,64.0,3.0,3.0,4.0,4349.3,19080.3,2.0,13.0,3.0,4.0,3.0,9.0,6.2182200000000005,3.0,5.0,1.0,0.0,0.0,0.858192,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
29.0,592.0,7.0,3.0,4.0,59.0,3.0,1.0,1.0,2062.0,19384.0,3.0,14.0,3.0,2.0,0.0,11.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
37.0,269.9,7.0,4.0,4.0,78.0,3.0,2.0,1.0,1718.5,11022.5,5.0,22.0,4.0,3.0,1.0,16.0,4.5655,3.0,5.0,0.0,4.0,0.0,0.5131,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
